BREME.DAT:  S. M. SELTZER, NATIONAL BUREAU OF STANDARDS, 5 SEP 84.
    57    30
  1.14276  0.96670  0.75856  0.63488  0.55079  0.48896
  0.40215  0.34276  0.25056  0.19736  0.14057  0.11164
  0.09447  0.08346  0.07106  0.06494  0.05899  0.05726
  0.05579  0.05485  0.05424  0.05382  0.05329  0.05297
  0.05254  0.05232  0.05210  0.05199  0.05192  0.05187
  0.05181  0.05178  0.05173  0.05171  0.05168  0.05167
  0.05166  0.05166  0.05165  0.05165  0.05164  0.05164
  0.05164  0.05164  0.05164  0.05164  0.05164  0.05164
  7.16705  7.78795  8.23235  8.86523  9.32053  9.67757
  9.97199 10.44252 10.81191 11.48580 12.17797 12.78863
 13.19144 13.48616 13.74900 14.17453 14.53869 15.34610
 16.11877 17.54485 18.80849 19.94119 20.95639 22.66953
 24.04424 26.50581 28.11377 30.05812 31.28258 32.09668
 32.67142 33.41573 33.80606 34.40663 34.69957 35.01132
 35.13283 35.10747 35.01187 34.76907 34.55391 34.06743
 33.40053 31.71582 30.28618 29.24902 28.53503 27.62552
 27.04918 26.20023 25.70253 25.17238 24.86823 24.69154
 24.56738 24.40454 24.30714  7.20584  7.80440  8.22866
  8.82442  9.24515  9.56932  9.83224 10.24303 10.55588
 11.10040 11.39706 11.86072 12.15092 12.33066 12.47863
 12.70040 12.87799 13.22547 13.54439 14.15758 14.73368
 15.27370 15.77181 16.64464 17.37868 18.76385 19.70720
 20.89108 21.51138 21.87619 22.09608 22.33289 22.44928
 22.63660 22.72505 22.77782 22.79478 22.78568 22.77744
 22.76697 22.76323 22.75293 22.75642 22.74756 22.74104
 22.73805 22.73361 22.72888 22.72617 22.73157 22.72910
 22.72620 22.71573 22.71429 22.71321 22.71211 22.70926
  7.18068  7.73566  8.11995  8.64550  9.00566  9.27635
  9.49114  9.81746 10.05748 10.45283 10.55299 10.86011
 11.03389 11.11230 11.16605 11.23214 11.28071 11.37727
 11.48871 11.78368 12.13193 12.49647 12.85284 13.50235
 14.06240 15.15998 15.97607 17.12926 17.84151 18.36194
 18.76820 19.35973 19.77501 20.33281 20.62643 20.92986
 21.09457 21.18788 21.25084 21.33353 21.38895 21.47311
 21.52472 21.56589 21.58504 21.59811 21.60472 21.61545
 21.62231 21.63029 21.63480 21.63910 21.64171 21.64276
 21.64326 21.64482 21.64442  7.10813  7.60649  7.93999
  8.37990  8.66998  8.88156  9.04537  9.28695  9.45839
  9.72562  9.77771  9.96277 10.04925 10.06128 10.05543
 10.02570  9.99592  9.95600  9.95964 10.08445 10.28853
 10.51962 10.75423 11.20971 11.63051 12.52312 13.27151
 14.48073 15.35440 16.00999 16.51718 17.25638 17.79675
 18.56010 18.99135 19.45930 19.71637 19.87460 19.98386
 20.12804 20.22237 20.36682 20.44531 20.52118 20.55728
 20.57912 20.59297 20.61284 20.62514 20.63597 20.64458
 20.65294 20.66193 20.66429 20.66570 20.66846 20.67111
  7.00066  7.43471  7.71295  8.06361  8.28397  8.43887
  8.55531  8.72123  8.83421  8.99894  9.06203  9.15101
  9.17055  9.13878  9.09460  9.00469  8.92818  8.81323
  8.74712  8.74634  8.85801  9.01342  9.17886  9.51841
  9.86536 10.71276 11.46200 12.63925 13.54007 14.23282
 14.78255 15.60381 16.21535 17.11078 17.63155 18.21255
 18.53470 18.73981 18.88261 19.07133 19.19421 19.38106
 19.47757 19.57991 19.62918 19.65721 19.67709 19.70403
 19.72069 19.73663 19.74854 19.76028 19.77167 19.77502
 19.77715 19.78085 19.78615  6.87162  7.23902  7.46332
  7.73140  7.89040  7.99717  8.07446  8.17991  8.24785
  8.33682  8.39911  8.41159  8.37979  8.32135  8.25512
  8.12948  8.02316  7.85196  7.73726  7.63795  7.66981
  7.77367  7.90918  8.21264  8.53059  9.31751 10.02609
 11.15798 12.05229 12.75119 13.31473 14.17350 14.81874
 15.81192 16.40512 17.08325 17.46367 17.71112 17.88445
 18.11443 18.26372 18.48825 18.60258 18.72824 18.79007
 18.82524 18.85098 18.88506 18.90590 18.92830 18.94315
 18.95787 18.97006 18.97443 18.97723 18.98160 18.98825
  6.72642  7.02701  7.20030  7.39433  7.50099  7.56820
  7.61415  7.67258  7.70642  7.73973  7.78379  7.73712
  7.66605  7.59166  7.51346  7.36791  7.24089  7.01509
  6.86792  6.72716  6.71495  6.78265  6.89401  7.17059
  7.47013  8.20382  8.86350  9.94749 10.81409 11.50228
 12.06499 12.93676 13.59253 14.65561 15.30616 16.06664
 16.49847 16.78386 16.98518 17.25331 17.42725 17.68535
 17.81761 17.96426 18.03862 18.08174 18.11322 18.15425
 18.17935 18.20898 18.22650 18.24431 18.25650 18.26181
 18.26538 18.27040 18.27686  6.57031  6.80571  6.93184
  7.06054  7.12295  7.15756  7.17823  7.19962  7.20715
  7.19783  7.21146  7.12214  7.02208  6.93467  6.84463
  6.68310  6.54552  6.28436  6.11119  5.95448  5.92807
  5.97625  6.06718  6.31133  6.58708  7.26687  7.87967
  8.91634  9.74724 10.41664 10.97046 11.84081 12.49525
 13.60898 14.30674 15.14068 15.62088 15.94246 16.17087
 16.47678 16.67543 16.96635 17.11839 17.28552 17.37260
 17.42479 17.46208 17.50972 17.53902 17.57687 17.59749
 17.61850 17.63054 17.63670 17.64102 17.64674 17.65239
  6.40930  6.58294  6.66630  6.73795  6.76292  6.77035
  6.77010  6.76079  6.74664  6.70246  6.67777  6.55115
  6.43032  6.33598  6.23803  6.06223  5.91669  5.65046
  5.47039  5.29493  5.25475  5.28816  5.36166  5.57199
  5.82034  6.44947  7.02458  8.01224  8.80629  9.45455
  9.99682 10.86021 11.51072 12.66012 13.39653 14.29650
 14.82296 15.17985 15.43527 15.77938 16.00354 16.32857
 16.50273 16.69138 16.79158 16.85332 16.89696 16.95123
 16.98499 17.03154 17.05554 17.07991 17.09270 17.09937
 17.10443 17.11095 17.11549  6.24474  6.36005  6.40481
  6.42675  6.41966  6.40400  6.38602  6.35062  6.31736
  6.24017  6.17817  6.03079  5.89716  5.79796  5.69707
  5.52063  5.37390  5.10054  4.91711  4.72518  4.66698
  4.68303  4.73984  4.91933  5.14151  5.72339  6.26615
  7.20439  7.96290  8.58978  9.11956  9.97339 10.62027
 11.79410 12.56257 13.52288 14.09462 14.48664 14.76969
 15.15397 15.40527 15.76817 15.96701 16.17957 16.29391
 16.36609 16.41634 16.47806 16.51695 16.57260 16.60025
 16.62827 16.64226 16.64967 16.65558 16.66295 16.66664
  6.07697  6.13711  6.14683  6.12476  6.08992  6.05452
  6.02146  5.96377  5.91442  5.81141  5.72074  5.56219
  5.42530  5.32461  5.22088  5.04073  4.89188  4.60889
  4.41830  4.21178  4.13978  4.14048  4.18248  4.33556
  4.53494  5.07170  5.58228  6.47289  7.19779  7.80370
  8.32075  9.16348  9.80814 10.99790 11.79310 12.80890
 13.42563 13.85341 14.16537 14.59270 14.87399 15.28061
 15.50689 15.74779 15.87798 15.96111 16.01797 16.08940
 16.13419 16.19858 16.23033 16.26257 16.27811 16.28738
 16.29434 16.30295 16.30624  5.90752  5.91567  5.89345
  5.83230  5.77314  5.72042  5.67395  5.59607  5.53194
  5.40447  5.29371  5.12736  4.98857  4.88425  4.77752
  4.59381  4.44210  4.14864  3.95252  3.73616  3.65525
  3.64502  3.67549  3.80664  3.98616  4.47934  4.95615
  5.80013  6.49316  7.07858  7.58266  8.41289  9.05716
 10.25641 11.07394 12.14077 12.80278 13.26748 13.61024
 14.08490 14.39984 14.85934 15.11669 15.39184 15.54046
 15.63557 15.69941 15.78327 15.83510 15.90771 15.94431
 15.98175 15.99974 16.01224 16.02040 16.03050 16.03421
  5.73968  5.69839  5.64581  5.54753  5.46547  5.39670
  5.33810  5.24268  5.16633  5.02019  4.89749  4.72631
  4.58529  4.47327  4.36205  4.17240  4.01652  3.71454
  3.51348  3.29025  3.20236  3.18355  3.20479  3.31735
