  0.001  35.48133892  183
  1.00006  0.99994  1.00004  1.00012  1.00006  1.00002  1.00006  1.00002
  1.00007  1.00000  1.00000  1.00001  0.99998  1.00005  1.00002  1.00012
  1.00003  1.00005  1.00006  1.00007  1.00008  1.00003  1.00005
  7.99196  7.36811  6.81527  6.33375  5.91854  5.56217  5.26030  5.00186
  4.78276  4.59496  4.43039  4.27836  4.13939  4.00974  3.88254  3.75841
  3.63540  3.51395  3.39450  3.27610  3.15960  3.04744  2.93765  2.83206
  2.72983  2.63299  2.53980  2.45062  2.36602  2.28515  2.20733  2.13372
  2.06308  1.99570  1.93109  1.86925  1.81029  1.75385  1.70059  1.65036
  1.60303  1.55866  1.51769  1.47964  1.44465  1.41245  1.38310  1.35623
  1.33160  1.30906  1.28820  1.26902  1.25123  1.23475  1.21930  1.20484
  1.19123  1.17846  1.16638  1.15487  1.14386  1.13356  1.12386  1.11451
  1.10575  1.09740  1.08960  1.08234  1.07538  1.06891  1.06291  1.05725
  1.05203  1.04729  1.04290  1.03906  1.03520  1.03184  1.02879  1.02609
  1.02371  1.02145  1.01941  1.01751  1.01585  1.01430  1.01291  1.01172
  1.01057  1.00955  1.00859  1.00780  1.00702  1.00632  1.00571  1.00517
  1.00468  1.00422  1.00381  1.00346  1.00311  1.00278  1.00256  1.00231
  1.00207  1.00190  1.00167  1.00160  1.00142  1.00133  1.00132  1.00123
  1.00116  1.00111  1.00103  1.00099  1.00093  1.00086  1.00079  1.00069
  1.00069  1.00076  1.00067  1.00067  1.00058  1.00057  1.00057  1.00055
  1.00054  1.00051  1.00039  1.00047  1.00038  1.00037  1.00034  1.00035
  1.00030  1.00025  1.00030  1.00026  1.00030  1.00021  1.00014  1.00022
  1.00014  1.00020  1.00016  1.00015  1.00009  1.00018  1.00020  1.00007
  1.00010  1.00012  1.00014  1.00015  1.00009  1.00006  1.00013  1.00008
  1.00005  0.99997  1.00007  1.00011  1.00007  1.00002  1.00008  1.00002
  1.00010  0.99997  0.99999  1.00001  1.00002  1.00006  1.00003  1.00010
  1.00002  1.00008  1.00005  1.00010  1.00007  0.99998  1.00007
  9.65555  8.83314  8.09573  7.44037  6.85883  6.34485  5.89634  5.50742
  5.17124  4.88163  4.63455  4.41767  4.22609  4.05716  3.90478  3.76319
  3.63041  3.50411  3.38361  3.26599  3.15169  3.04077  2.93385  2.83036
  2.73072  2.63513  2.54353  2.45595  2.37252  2.29294  2.21662  2.14398
  2.07506  2.00917  1.94613  1.88596  1.82831  1.77316  1.72058  1.67057
  1.62331  1.57876  1.53706  1.49793  1.46179  1.42823  1.39753  1.36930
  1.34335  1.31967  1.29780  1.27774  1.25914  1.24204  1.22604  1.21120
  1.19727  1.18427  1.17186  1.16017  1.14916  1.13861  1.12868  1.11925
  1.11042  1.10195  1.09401  1.08651  1.07940  1.07282  1.06660  1.06077
  1.05541  1.05044  1.04570  1.04151  1.03774  1.03419  1.03099  1.02807
  1.02527  1.02299  1.02082  1.01891  1.01715  1.01541  1.01390  1.01264
  1.01143  1.01031  1.00929  1.00845  1.00761  1.00688  1.00623  1.00558
  1.00505  1.00460  1.00418  1.00374  1.00339  1.00306  1.00275  1.00249
  1.00229  1.00208  1.00186  1.00169  1.00149  1.00150  1.00139  1.00134
  1.00131  1.00120  1.00112  1.00108  1.00099  1.00095  1.00088  1.00078
  1.00075  1.00080  1.00075  1.00075  1.00069  1.00066  1.00058  1.00058
  1.00051  1.00048  1.00040  1.00045  1.00050  1.00046  1.00036  1.00034
  1.00036  1.00035  1.00019  1.00026  1.00021  1.00026  1.00024  1.00019
  1.00022  1.00022  1.00018  1.00021  1.00016  1.00012  1.00021  1.00019
  1.00010  1.00017  1.00004  1.00011  1.00015  1.00013  1.00004  1.00005
  1.00005  0.99998  1.00008  1.00009  1.00008  1.00004  1.00007  1.00003
  1.00011  0.99997  1.00002  0.99998  1.00004  1.00006  1.00003  1.00010
  1.00003  1.00010  1.00005  1.00010  1.00005  1.00003  1.00005
 11.33011 10.33487  9.43963  8.63907  7.92179  7.27978  6.70699  6.20049
  5.75726  5.36542  5.02658  4.73211  4.47698  4.25449  4.06018  3.88741
  3.72934  3.58614  3.45250  3.32629  3.20632  3.09109  2.97995  2.87325
  2.77037  2.67173  2.57744  2.48762  2.40207  2.32055  2.24343  2.16990
  2.09986  2.03364  1.97078  1.91078  1.85365  1.79918  1.74705  1.69721
  1.64983  1.60494  1.56260  1.52255  1.48509  1.45010  1.41776  1.38791
  1.36031  1.33504  1.31181  1.29041  1.27064  1.25253  1.23564  1.22005
  1.20547  1.19190  1.17905  1.16702  1.15565  1.14478  1.13466  1.12497
  1.11589  1.10725  1.09903  1.09128  1.08400  1.07721  1.07073  1.06475
  1.05918  1.05389  1.04907  1.04464  1.04051  1.03677  1.03336  1.03026
  1.02742  1.02485  1.02242  1.02040  1.01849  1.01672  1.01515  1.01371
  1.01238  1.01120  1.01014  1.00917  1.00828  1.00749  1.00677  1.00612
  1.00554  1.00500  1.00453  1.00411  1.00373  1.00338  1.00303  1.00273
  1.00250  1.00225  1.00206  1.00188  1.00168  1.00167  1.00150  1.00150
  1.00142  1.00129  1.00128  1.00119  1.00107  1.00103  1.00093  1.00090
  1.00085  1.00086  1.00082  1.00078  1.00074  1.00070  1.00065  1.00062
  1.00062  1.00065  1.00044  1.00048  1.00046  1.00042  1.00042  1.00041
  1.00031  1.00040  1.00020  1.00027  1.00028  1.00032  1.00022  1.00019
  1.00024  1.00019  1.00023  1.00021  1.00010  1.00016  1.00017  1.00013
  1.00010  1.00014  1.00013  1.00014  1.00017  1.00016  1.00009  1.00013
  1.00015  0.99999  1.00009  1.00009  1.00007  1.00008  1.00006  1.00005
  1.00010  0.99998  1.00004  0.99999  1.00003  1.00007  1.00008  1.00009
  1.00003  1.00010  1.00004  1.00012  1.00004  1.00003  1.00009
 10.15034  9.15704  8.29151  7.54328  6.89311  6.32304  5.82546  5.38876
  5.00731  4.67546  4.38676  4.13639  3.91996  3.73350  3.57234  3.43298
  3.31024  3.20243  3.10504  3.01451  2.92880  2.84725  2.76857  2.69090
  2.61465  2.54044  2.46656  2.39496  2.32503  2.25729  2.19118  2.12746
  2.06672  2.00778  1.95126  1.89674  1.84431  1.79385  1.74510  1.69856
  1.65390  1.61097  1.57009  1.53129  1.49433  1.45973  1.42734  1.39714
  1.36902  1.34319  1.31931  1.29732  1.27702  1.25838  1.24114  1.22517
  1.21034  1.19640  1.18343  1.17125  1.15976  1.14878  1.13848  1.12887
  1.11953  1.11097  1.10263  1.09482  1.08751  1.08051  1.07397  1.06787
  1.06209  1.05668  1.05177  1.04715  1.04280  1.03898  1.03533  1.03205
  1.02917  1.02643  1.02400  1.02171  1.01977  1.01785  1.01609  1.01464
  1.01326  1.01198  1.01086  1.00980  1.00888  1.00803  1.00727  1.00654
  1.00594  1.00541  1.00486  1.00441  1.00402  1.00363  1.00328  1.00295
  1.00267  1.00243  1.00223  1.00204  1.00183  1.00175  1.00163  1.00163
  1.00153  1.00142  1.00138  1.00126  1.00116  1.00110  1.00100  1.00100
  1.00092  1.00092  1.00086  1.00086  1.00079  1.00074  1.00069  1.00068
  1.00064  1.00056  1.00055  1.00057  1.00049  1.00056  1.00042  1.00038
  1.00034  1.00031  1.00026  1.00035  1.00026  1.00026  1.00023  1.00028
  1.00023  1.00020  1.00022  1.00016  1.00020  1.00019  1.00010  1.00017
  1.00018  1.00019  1.00011  1.00007  1.00014  1.00014  1.00014  1.00011
  1.00012  1.00001  1.00010  1.00009  1.00006  1.00009  1.00007  1.00006
  1.00009  1.00000  1.00003  1.00000  1.00005  1.00006  1.00012  1.00006
  1.00005  1.00010  1.00009  1.00008  1.00006  1.00005  1.00008
 12.08784 10.73929  9.57555  8.57132  7.70739  6.96224  6.31958  5.76825
  5.29349  4.88477  4.53302  4.22953  3.97063  3.74902  3.55852  3.39635
  3.25770  3.13818  3.03378  2.94139  2.85764  2.77992  2.70674  2.63651
  2.56762  2.50050  2.43406  2.36953  2.30527  2.24251  2.18123  2.12132
  2.06357  2.00750  1.95357  1.90119  1.85075  1.80203  1.75491  1.70963
  1.66597  1.62393  1.58370  1.54528  1.50842  1.47366  1.44080  1.41000
  1.38120  1.35442  1.32959  1.30672  1.28557  1.26612  1.24821  1.23163
  1.21629  1.20193  1.18867  1.17612  1.16443  1.15326  1.14282  1.13300
  1.12358  1.11490  1.10638  1.09854  1.09106  1.08388  1.07728  1.07110
  1.06514  1.05965  1.05462  1.04973  1.04530  1.04132  1.03739  1.03404
  1.03099  1.02812  1.02545  1.02308  1.02107  1.01906  1.01724  1.01564
  1.01417  1.01280  1.01164  1.01049  1.00952  1.00860  1.00778  1.00707
  1.00641  1.00576  1.00523  1.00477  1.00434  1.00390  1.00355  1.00319
  1.00288  1.00262  1.00237  1.00219  1.00199  1.00184  1.00176  1.00179
  1.00164  1.00153  1.00148  1.00133  1.00127  1.00121  1.00110  1.00107
  1.00097  1.00101  1.00094  1.00089  1.00085  1.00079  1.00077  1.00070
  1.00070  1.00067  1.00061  1.00055  1.00055  1.00046  1.00051  1.00044
  1.00040  1.00038  1.00032  1.00029  1.00033  1.00030  1.00029  1.00027
  1.00020  1.00030  1.00020  1.00021  1.00019  1.00019  1.00009  1.00015
  1.00014  1.00011  1.00010  1.00015  1.00012  1.00011  1.00007  1.00013
  1.00011  1.00002  1.00011  1.00010  1.00007  1.00010  1.00009  1.00006
  1.00008  0.99999  1.00005  1.00001  1.00008  1.00005  1.00013  1.00006
  1.00008  1.00010  1.00011  1.00009  1.00002  1.00009  1.00006
 11.25499 10.17256  9.21395  8.35817  7.60373  6.92932  6.33183  5.80641
  5.34045  4.92826  4.56427  4.24381  3.96320  3.71776  3.50324  3.31848
  3.15993  3.02387  2.90687  2.80565  2.71717  2.63900  2.56907  2.50406
  2.44256  2.38443  2.32825  2.27268  2.21858  2.16525  2.11258  2.06089
  2.01054  1.96185  1.91380  1.86722  1.82235  1.77843  1.73585  1.69451
  1.65453  1.61573  1.57852  1.54236  1.50754  1.47438  1.44272  1.41282
  1.38445  1.35803  1.33323  1.31030  1.28898  1.26929  1.25113  1.23442
  1.21895  1.20443  1.19105  1.17855  1.16686  1.15567  1.14531  1.13545
  1.12621  1.11739  1.10889  1.10109  1.09356  1.08643  1.07980  1.07344
  1.06745  1.06195  1.05669  1.05192  1.04728  1.04312  1.03933  1.03573
  1.03255  1.02945  1.02691  1.02438  1.02221  1.02011  1.01813  1.01650
  1.01496  1.01354  1.01233  1.01110  1.01010  1.00918  1.00827  1.00749
  1.00682  1.00613  1.00556  1.00507  1.00462  1.00416  1.00378  1.00341
  1.00311  1.00279  1.00256  1.00232  1.00215  1.00200  1.00191  1.00190
  1.00174  1.00164  1.00158  1.00142  1.00138  1.00128  1.00117  1.00113
  1.00104  1.00106  1.00099  1.00099  1.00087  1.00083  1.00081  1.00076
  1.00072  1.00063  1.00064  1.00066  1.00055  1.00049  1.00049  1.00046
  1.00041  1.00039  1.00046  1.00038  1.00028  1.00037  1.00028  1.00032
  1.00025  1.00024  1.00021  1.00027  1.00010  1.00022  1.00017  1.00017
  1.00018  1.00018  1.00004  1.00012  1.00010  1.00012  1.00009  1.00011
  1.00011  1.00003  1.00012  1.00010  1.00007  1.00010  1.00009  1.00007
  1.00008  1.00001  1.00004  1.00002  1.00008  1.00007  1.00013  1.00006
  1.00011  1.00009  1.00012  1.00007  1.00007  1.00006  1.00012
  9.17165  8.52009  7.91713  7.35044  6.82097  6.33420  5.88404  5.46914
  5.08953  4.74480  4.42977  4.14310  3.88505  3.65251  3.44474  3.26047
  3.09798  2.95620  2.83269  2.72496  2.63139  2.55010  2.47836  2.41323
  2.35439  2.29987  2.24814  2.19842  2.15014  2.10274  2.05635  2.01061
  1.96618  1.92232  1.87953  1.83787  1.79689  1.75694  1.71801  1.68011
  1.64332  1.60729  1.57246  1.53873  1.50576  1.47424  1.44391  1.41490
  1.38730  1.36121  1.33660  1.31362  1.29218  1.27227  1.25403  1.23700
  1.22131  1.20668  1.19324  1.18063  1.16876  1.15772  1.14729  1.13755
  1.12821  1.11952  1.11121  1.10330  1.09581  1.08871  1.08198  1.07562
  1.06966  1.06402  1.05875  1.05392  1.04931  1.04490  1.04102  1.03739
  1.03407  1.03085  1.02823  1.02553  1.02311  1.02114  1.01910  1.01736
  1.01578  1.01429  1.01300  1.01175  1.01066  1.00973  1.00877  1.00793
  1.00721  1.00651  1.00593  1.00540  1.00489  1.00444  1.00402  1.00364
  1.00334  1.00296  1.00271  1.00248  1.00229  1.00214  1.00207  1.00199
  1.00183  1.00177  1.00166  1.00151  1.00148  1.00136  1.00126  1.00119
  1.00110  1.00114  1.00104  1.00103  1.00093  1.00093  1.00081  1.00078
  1.00080  1.00072  1.00066  1.00067  1.00057  1.00058  1.00054  1.00057
  1.00048  1.00048  1.00040  1.00037  1.00036  1.00031  1.00039  1.00032
  1.00023  1.00035  1.00023  1.00033  1.00025  1.00020  1.00022  1.00024
  1.00014  1.00019  1.00011  1.00019  1.00016  1.00022  1.00006  1.00015
  1.00012  1.00004  1.00013  1.00013  1.00006  1.00012  1.00009  1.00009
  1.00008  1.00001  1.00004  1.00004  1.00008  1.00007  1.00012  1.00007
  1.00013  1.00006  1.00014  1.00007  1.00006  1.00011  1.00009
  8.14168  7.66701  7.21674  6.78097  6.36631  5.97484  5.60569  5.25691
  4.93182  4.62844  4.34470  4.08325  3.84187  3.62070  3.41918  3.23613
  3.07114  2.92489  2.79513  2.68045  2.58062  2.49356  2.41641  2.34805
  2.28772  2.23309  2.18227  2.13466  2.08943  2.04575  2.00334  1.96213
  1.92191  1.88221  1.84347  1.80562  1.76855  1.73229  1.69677  1.66202
  1.62812  1.59504  1.56275  1.53140  1.50055  1.47079  1.44202  1.41424
  1.38762  1.36231  1.33818  1.31549  1.29420  1.27428  1.25593  1.23881
  1.22297  1.20825  1.19468  1.18206  1.17017  1.15912  1.14871  1.13902
  1.12980  1.12117  1.11293  1.10506  1.09754  1.09054  1.08382  1.07745
  1.07150  1.06588  1.06056  1.05565  1.05104  1.04650  1.04266  1.03886
  1.03550  1.03226  1.02926  1.02676  1.02421  1.02206  1.02003  1.01822
  1.01652  1.01500  1.01366  1.01236  1.01120  1.01021  1.00923  1.00843
  1.00762  1.00688  1.00628  1.00568  1.00516  1.00470  1.00427  1.00387
  1.00356  1.00317  1.00290  1.00259  1.00240  1.00228  1.00219  1.00207
  1.00196  1.00191  1.00175  1.00160  1.00156  1.00142  1.00135  1.00127
  1.00118  1.00117  1.00112  1.00106  1.00096  1.00094  1.00084  1.00087
  1.00079  1.00076  1.00076  1.00068  1.00064  1.00061  1.00055  1.00052
  1.00052  1.00047  1.00046  1.00045  1.00035  1.00036  1.00033  1.00031
  1.00035  1.00027  1.00023  1.00025  1.00018  1.00017  1.00026  1.00026
  1.00022  1.00027  1.00011  1.00016  1.00017  1.00014  1.00012  1.00017
  1.00011  1.00005  1.00015  1.00013  1.00006  1.00013  1.00009  1.00012
  1.00005  1.00003  1.00006  1.00005  1.00009  1.00007  1.00014  1.00006
  1.00011  1.00011  1.00009  1.00008  1.00009  1.00009  1.00011
  7.79339  7.36935  6.97810  6.60991  6.26449  5.93691  5.62562  5.32898
  5.04651  4.77727  4.52177  4.27977  4.05127  3.83671  3.63495  3.44715
  3.27456  3.11547  2.97063  2.83977  2.72258  2.61809  2.52410  2.44094
  2.36618  2.29810  2.23587  2.17872  2.12462  2.07347  2.02490  1.97839
  1.93366  1.89041  1.84875  1.80863  1.76985  1.73254  1.69634  1.66139
  1.62759  1.59488  1.56313  1.53239  1.50234  1.47324  1.44510  1.41785
  1.39155  1.36652  1.34253  1.31985  1.29846  1.27829  1.25964  1.24214
  1.22602  1.21099  1.19713  1.18433  1.17223  1.16110  1.15067  1.14087
  1.13162  1.12297  1.11473  1.10692  1.09937  1.09239  1.08571  1.07930
  1.07331  1.06766  1.06238  1.05733  1.05269  1.04823  1.04417  1.04033
  1.03689  1.03355  1.03051  1.02785  1.02520  1.02302  1.02096  1.01906
  1.01733  1.01572  1.01430  1.01296  1.01175  1.01075  1.00973  1.00886
  1.00803  1.00724  1.00663  1.00599  1.00544  1.00495  1.00452  1.00408
  1.00375  1.00336  1.00305  1.00274  1.00254  1.00241  1.00233  1.00221
  1.00207  1.00201  1.00186  1.00170  1.00166  1.00150  1.00142  1.00134
  1.00126  1.00123  1.00120  1.00116  1.00103  1.00099  1.00097  1.00088
  1.00078  1.00082  1.00074  1.00069  1.00072  1.00059  1.00060  1.00065
  1.00053  1.00044  1.00040  1.00045  1.00047  1.00040  1.00044  1.00036
  1.00032  1.00029  1.00025  1.00026  1.00029  1.00019  1.00026  1.00012
  1.00011  1.00019  1.00025  1.00025  1.00020  1.00022  1.00009  1.00008
  1.00007  1.00006  1.00016  1.00014  1.00007  1.00014  1.00010  1.00011
  1.00004  1.00006  1.00004  1.00005  1.00011  1.00011  1.00012  1.00007
  1.00013  1.00010  1.00011  1.00004  1.00009  1.00010  1.00016
  7.35473  6.94967  6.57659  6.22675  5.89866  5.58918  5.29504  5.01561
  4.74936  4.49671  4.25735  4.03148  3.81871  3.61778  3.42942  3.25448
  3.09201  2.94208  2.80496  2.68072  2.56884  2.46875  2.37963  2.30110
  2.23140  2.16924  2.11368  2.06326  2.01664  1.97376  1.93343  1.89495
  1.85822  1.82267  1.78820  1.75469  1.72194  1.69035  1.65955  1.62927
  1.59973  1.57095  1.54260  1.51526  1.48817  1.46159  1.43576  1.41049
  1.38597  1.36236  1.33952  1.31777  1.29709  1.27750  1.25925  1.24191
  1.22594  1.21103  1.19720  1.18445  1.17240  1.16133  1.15099  1.14128
  1.13222  1.12360  1.11540  1.10778  1.10036  1.09342  1.08682  1.08054
  1.07462  1.06900  1.06370  1.05867  1.05404  1.04954  1.04541  1.04157
  1.03797  1.03478  1.03153  1.02889  1.02623  1.02383  1.02183  1.01985
  1.01798  1.01642  1.01488  1.01353  1.01229  1.01120  1.01014  1.00926
  1.00841  1.00757  1.00697  1.00628  1.00572  1.00516  1.00475  1.00430
  1.00393  1.00355  1.00322  1.00288  1.00266  1.00253  1.00245  1.00234
  1.00216  1.00207  1.00196  1.00183  1.00175  1.00160  1.00150  1.00141
  1.00133  1.00132  1.00127  1.00115  1.00113  1.00103  1.00096  1.00092
  1.00086  1.00084  1.00077  1.00078  1.00067  1.00064  1.00066  1.00057
  1.00055  1.00051  1.00047  1.00043  1.00037  1.00043  1.00043  1.00038
  1.00038  1.00035  1.00026  1.00024  1.00019  1.00025  1.00025  1.00026
  1.00025  1.00015  1.00011  1.00017  1.00021  1.00013  1.00021  1.00012
  1.00010  1.00006  1.00016  1.00014  1.00008  1.00014  1.00010  1.00011
  1.00005  1.00007  1.00004  1.00006  1.00010  1.00014  1.00009  1.00012
  1.00013  1.00011  1.00010  1.00006  1.00007  1.00013  1.00009
  7.84554  7.37320  6.94408  6.55285  6.18902  5.85115  5.53474  5.23492
  4.95250  4.68640  4.43537  4.19779  3.97390  3.76257  3.56430  3.37902
  3.20592  3.04538  2.89749  2.76168  2.63813  2.52652  2.42637  2.33712
  2.25768  2.18708  2.12424  2.06783  2.01629  1.96962  1.92635  1.88573
  1.84746  1.81100  1.77617  1.74251  1.70999  1.67888  1.64868  1.61912
  1.59052  1.56273  1.53548  1.50933  1.48336  1.45802  1.43332  1.40899
  1.38540  1.36253  1.34029  1.31905  1.29868  1.27931  1.26117  1.24383
  1.22778  1.21274  1.19876  1.18588  1.17369  1.16256  1.15210  1.14237
  1.13335  1.12472  1.11651  1.10893  1.10161  1.09469  1.08808  1.08183
  1.07600  1.07043  1.06507  1.06004  1.05538  1.05090  1.04677  1.04290
  1.03921  1.03596  1.03270  1.02996  1.02731  1.02473  1.02259  1.02066
  1.01872  1.01710  1.01554  1.01411  1.01283  1.01168  1.01063  1.00969
  1.00881  1.00794  1.00729  1.00658  1.00601  1.00546  1.00499  1.00451
  1.00411  1.00373  1.00340  1.00308  1.00281  1.00265  1.00259  1.00245
  1.00232  1.00216  1.00203  1.00195  1.00181  1.00169  1.00157  1.00148
  1.00140  1.00138  1.00134  1.00123  1.00116  1.00107  1.00106  1.00094
  1.00092  1.00085  1.00077  1.00083  1.00065  1.00065  1.00065  1.00064
  1.00057  1.00054  1.00052  1.00043  1.00043  1.00040  1.00038  1.00032
  1.00034  1.00038  1.00029  1.00029  1.00025  1.00029  1.00028  1.00026
  1.00018  1.00018  1.00017  1.00015  1.00018  1.00018  1.00005  1.00012
  1.00020  1.00006  1.00016  1.00014  1.00007  1.00015  1.00010  1.00013
  1.00004  1.00008  1.00005  1.00007  1.00008  1.00017  1.00010  1.00013
  1.00012  1.00012  1.00007  1.00009  1.00010  1.00012  1.00009
  7.90577  7.40706  6.96009  6.55236  6.18314  5.84260  5.52699  5.23155
  4.95567  4.69641  4.45165  4.22084  4.00204  3.79586  3.60230  3.41951
  3.24786  3.08776  2.93867  2.80030  2.67279  2.55664  2.45091  2.35549
  2.27011  2.19377  2.12582  2.06478  2.00987  1.96018  1.91488  1.87295
  1.83352  1.79653  1.76138  1.72792  1.69584  1.66513  1.63543  1.60685
  1.57949  1.55261  1.52652  1.50142  1.47670  1.45253  1.42887  1.40575
  1.38317  1.36124  1.33979  1.31913  1.29926  1.28019  1.26219  1.24512
  1.22922  1.21402  1.19991  1.18695  1.17479  1.16343  1.15298  1.14318
  1.13410  1.12555  1.11738  1.10987  1.10251  1.09571  1.08920  1.08298
  1.07726  1.07164  1.06632  1.06129  1.05650  1.05207  1.04791  1.04400
  1.04033  1.03702  1.03385  1.03091  1.02808  1.02559  1.02341  1.02142
  1.01952  1.01775  1.01609  1.01467  1.01340  1.01213  1.01107  1.01013
  1.00920  1.00829  1.00760  1.00689  1.00629  1.00569  1.00523  1.00473
  1.00430  1.00392  1.00357  1.00324  1.00293  1.00278  1.00270  1.00258
  1.00245  1.00229  1.00213  1.00204  1.00190  1.00176  1.00166  1.00154
  1.00148  1.00145  1.00140  1.00131  1.00121  1.00112  1.00113  1.00103
  1.00097  1.00085  1.00082  1.00076  1.00077  1.00073  1.00066  1.00065
  1.00057  1.00054  1.00054  1.00049  1.00046  1.00045  1.00043  1.00035
  1.00033  1.00035  1.00037  1.00027  1.00022  1.00034  1.00031  1.00023
  1.00018  1.00026  1.00019  1.00017  1.00012  1.00017  1.00019  1.00016
  1.00010  1.00007  1.00017  1.00014  1.00008  1.00016  1.00011  1.00014
  1.00005  1.00009  1.00006  1.00008  1.00008  1.00019  1.00008  1.00014
  1.00013  1.00011  1.00008  1.00007  1.00010  1.00014  1.00009
  8.03189  7.49468  7.01678  6.58900  6.20166  5.85136  5.52950  5.23335
  4.95994  4.70372  4.46349  4.23860  4.02557  3.82534  3.63661  3.45762
  3.28919  3.13100  2.98292  2.84429  2.71568  2.59667  2.48683  2.38710
  2.29694  2.21574  2.14279  2.07723  2.01851  1.96533  1.91712  1.87292
  1.83194  1.79327  1.75696  1.72261  1.69006  1.65891  1.62925  1.60083
  1.57333  1.54673  1.52115  1.49652  1.47241  1.44897  1.42611  1.40366
  1.38185  1.36061  1.33970  1.31954  1.30006  1.28127  1.26347  1.24652
  1.23066  1.21547  1.20124  1.18813  1.17588  1.16441  1.15383  1.14402
  1.13481  1.12626  1.11809  1.11057  1.10330  1.09656  1.09020  1.08394
  1.07821  1.07265  1.06736  1.06237  1.05761  1.05322  1.04900  1.04518
  1.04146  1.03802  1.03476  1.03174  1.02907  1.02649  1.02421  1.02210
  1.02022  1.01836  1.01667  1.01525  1.01387  1.01259  1.01148  1.01053
  1.00954  1.00864  1.00792  1.00717  1.00656  1.00596  1.00544  1.00493
  1.00451  1.00407  1.00373  1.00340  1.00309  1.00291  1.00284  1.00268
  1.00255  1.00243  1.00224  1.00211  1.00199  1.00186  1.00174  1.00162
  1.00154  1.00153  1.00144  1.00133  1.00132  1.00123  1.00111  1.00101
  1.00103  1.00094  1.00090  1.00081  1.00078  1.00070  1.00069  1.00063
  1.00060  1.00060  1.00054  1.00049  1.00048  1.00046  1.00046  1.00040
  1.00039  1.00033  1.00033  1.00029  1.00032  1.00033  1.00024  1.00025
  1.00024  1.00027  1.00024  1.00020  1.00019  1.00021  1.00019  1.00015
  1.00013  1.00007  1.00018  1.00015  1.00009  1.00017  1.00011  1.00017
  1.00005  1.00010  1.00004  1.00010  1.00009  1.00018  1.00009  1.00017
  1.00010  1.00013  1.00008  1.00008  1.00011  1.00012  1.00010
 12.57027 11.70850 10.91628 10.19260  9.52936  8.91836  8.35720  7.83942
  7.36123  6.91910  6.51000  6.13174  5.78158  5.45504  5.15101  4.86823
  4.60548  4.36006  4.13085  3.91722  3.71802  3.53244  3.36026  3.20101
  3.05402  2.91877  2.79485  2.68174  2.57799  2.48289  2.39507  2.31402
  2.23866  2.16775  2.10070  2.03753  1.97779  1.92121  1.86760  1.81669
  1.76803  1.72194  1.67811  1.63688  1.59747  1.56003  1.52451  1.49064
  1.45858  1.42816  1.39908  1.37178  1.34594  1.32148  1.29876  1.27745
  1.25769  1.23929  1.22206  1.20634  1.19171  1.17829  1.16601  1.15464
  1.14410  1.13443  1.12536  1.11692  1.10900  1.10161  1.09469  1.08808
  1.08192  1.07598  1.07052  1.06519  1.06028  1.05570  1.05128  1.04709
  1.04336  1.03969  1.03624  1.03331  1.03049  1.02770  1.02535  1.02316
  1.02098  1.01916  1.01750  1.01592  1.01448  1.01324  1.01202  1.01099
  1.01001  1.00905  1.00827  1.00751  1.00686  1.00623  1.00570  1.00515
  1.00470  1.00427  1.00392  1.00356  1.00322  1.00304  1.00297  1.00283
  1.00269  1.00256  1.00237  1.00223  1.00211  1.00197  1.00185  1.00172
  1.00163  1.00162  1.00151  1.00141  1.00140  1.00129  1.00120  1.00113
  1.00108  1.00095  1.00099  1.00090  1.00083  1.00076  1.00075  1.00065
  1.00060  1.00066  1.00058  1.00050  1.00057  1.00045  1.00043  1.00045
  1.00042  1.00034  1.00038  1.00035  1.00029  1.00029  1.00031  1.00027
  1.00022  1.00025  1.00029  1.00026  1.00016  1.00025  1.00021  1.00016
  1.00016  1.00010  1.00018  1.00018  1.00010  1.00016  1.00012  1.00017
  1.00007  1.00011  1.00006  1.00011  1.00011  1.00019  1.00011  1.00016
  1.00013  1.00011  1.00008  1.00012  1.00010  1.00015  1.00009
 14.03383 13.02613 12.09532 11.23963 10.45362  9.72805  9.06104  8.44889
  7.88520  7.36852  6.89443  6.45946  6.06077  5.69384  5.35528  5.04482
  4.75882  4.49456  4.25000  4.02400  3.81548  3.62162  3.44220  3.27674
  3.12396  2.98343  2.85417  2.73604  2.62802  2.52885  2.43783  2.35382
  2.27624  2.20353  2.13508  2.07076  2.00986  1.95207  1.89731  1.84538
  1.79580  1.74853  1.70366  1.66120  1.62057  1.58203  1.54535  1.51031
  1.47715  1.44558  1.41545  1.38698  1.35995  1.33441  1.31063  1.28821
  1.26740  1.24802  1.22993  1.21342  1.19798  1.18385  1.17089  1.15894
  1.14798  1.13786  1.12848  1.11973  1.11159  1.10399  1.09694  1.09016
  1.08389  1.07788  1.07237  1.06699  1.06197  1.05728  1.05283  1.04860
  1.04469  1.04106  1.03756  1.03454  1.03157  1.02881  1.02628  1.02401
  1.02184  1.01992  1.01820  1.01653  1.01511  1.01378  1.01255  1.01145
  1.01040  1.00948  1.00868  1.00785  1.00718  1.00651  1.00595  1.00539
  1.00494  1.00450  1.00411  1.00374  1.00339  1.00317  1.00312  1.00298
  1.00284  1.00266  1.00249  1.00235  1.00220  1.00207  1.00195  1.00183
  1.00174  1.00172  1.00156  1.00148  1.00144  1.00132  1.00134  1.00121
  1.00112  1.00107  1.00102  1.00088  1.00089  1.00082  1.00073  1.00069
